"TOA5","DanaFrkBug","CR800","15297","CR800.Std.11","CPU:DanaFk_downloaded_20210707.cr8","13686","T15min"
"TIMESTAMP","RECORD","BattV","Lvl_ft","Temp_C","Observed","Lvl_ft_corr","Offset"
"TS","RN","Volts","feet","deg C","","feet",""
"","","Smp","Smp","Smp","Smp","Smp","Smp"
"2022-04-30 15:00:00",257799,11.920,1.1360,6.9970,1.0000,1.3860,0.25000
"2022-04-30 15:15:00",257800,11.920,1.1470,7.1350,1.0000,1.3960,0.25000
"2022-04-30 15:30:00",257801,11.930,1.1470,7.2560,1.0000,1.3960,0.25000
"2022-04-30 15:45:00",257802,11.930,1.1570,7.3320,1.0000,1.4070,0.25000
"2022-04-30 16:00:00",257803,11.920,1.1600,7.3420,1.0000,1.4090,0.25000
"2022-04-30 16:15:00",257804,11.930,1.1730,7.3010,1.0000,1.4220,0.25000
"2022-04-30 16:30:00",257805,11.930,1.1820,7.1760,1.0000,1.4320,0.25000
"2022-04-30 16:45:00",257806,11.930,1.1730,7.0490,1.0000,1.4220,0.25000
"2022-04-30 17:00:00",257807,11.930,1.1920,6.9300,1.0000,1.4410,0.25000
"2022-04-30 17:15:00",257808,11.930,1.1880,6.8010,1.0000,1.4380,0.25000
"2022-04-30 17:30:00",257809,11.920,1.2030,6.6520,1.0000,1.4530,0.25000
"2022-04-30 17:45:00",257810,11.920,1.2080,6.4860,1.0000,1.4570,0.25000
"2022-04-30 18:00:00",257811,11.920,1.2150,6.3330,1.0000,1.4640,0.25000
"2022-04-30 18:15:00",257812,11.920,1.2210,6.1790,1.0000,1.4700,0.25000
"2022-04-30 18:30:00",257813,11.920,1.2220,6.0180,1.0000,1.4720,0.25000
"2022-04-30 18:45:00",257814,11.920,1.2230,5.8360,1.0000,1.4730,0.25000
"2022-04-30 19:00:00",257815,11.910,1.2260,5.6540,1.0000,1.4750,0.25000
"2022-04-30 19:15:00",257816,11.920,1.2260,5.4800,1.0000,1.4760,0.25000
"2022-04-30 19:30:00",257817,11.910,1.2330,5.2960,1.0000,1.4830,0.25000
"2022-04-30 19:45:00",257818,11.910,1.2500,5.1030,1.0000,1.5000,0.25000
"2022-04-30 20:00:00",257819,11.910,1.2440,4.9280,1.0000,1.4930,0.25000
"2022-04-30 20:15:00",257820,11.910,1.2380,4.7490,1.0000,1.4880,0.25000
"2022-04-30 20:30:00",257821,11.900,1.2420,4.5670,1.0000,1.4910,0.25000
"2022-04-30 20:45:00",257822,11.900,1.2410,4.4020,1.0000,1.4910,0.25000
"2022-04-30 21:00:00",257823,11.900,1.2460,4.2400,1.0000,1.4960,0.25000
"2022-04-30 21:15:00",257824,11.900,1.2530,4.0820,1.0000,1.5020,0.25000
"2022-04-30 21:30:00",257825,11.900,1.2540,3.9300,1.0000,1.5040,0.25000
"2022-04-30 21:45:00",257826,11.900,1.2430,3.7670,1.0000,1.4930,0.25000
"2022-04-30 22:00:00",257827,11.900,1.2450,3.6120,1.0000,1.4950,0.25000
"2022-04-30 22:15:00",257828,11.900,1.2430,3.4580,1.0000,1.4930,0.25000
"2022-04-30 22:30:00",257829,11.900,1.2470,3.3090,1.0000,1.4970,0.25000
"2022-04-30 22:45:00",257830,11.890,1.2400,3.1660,1.0000,1.4890,0.25000
"2022-04-30 23:00:00",257831,11.900,1.2450,3.0250,1.0000,1.4950,0.25000
"2022-04-30 23:15:00",257832,11.890,1.2360,2.8920,1.0000,1.4860,0.25000
"2022-04-30 23:30:00",257833,11.890,1.2400,2.7590,1.0000,1.4890,0.25000
"2022-04-30 23:45:00",257834,11.890,1.2340,2.6330,1.0000,1.4830,0.25000
"2022-05-01 00:00:00",257835,11.890,1.2280,2.5040,1.0000,1.4780,0.25000
"2022-05-01 00:15:00",257836,11.890,1.2430,2.3870,1.0000,1.4930,0.25000
"2022-05-01 00:30:00",257837,11.880,1.2320,2.2700,1.0000,1.4820,0.25000
"2022-05-01 00:45:00",257838,11.880,1.2270,2.1570,1.0000,1.4770,0.25000
"2022-05-01 01:00:00",257839,11.880,1.2250,2.0540,1.0000,1.4750,0.25000
"2022-05-01 01:15:00",257840,11.880,1.2200,1.9530,1.0000,1.4700,0.25000
"2022-05-01 01:30:00",257841,11.880,1.2230,1.8640,1.0000,1.4730,0.25000
"2022-05-01 01:45:00",257842,11.880,1.2220,1.7800,1.0000,1.4710,0.25000
"2022-05-01 02:00:00",257843,11.880,1.2260,1.7010,1.0000,1.4750,0.25000
"2022-05-01 02:15:00",257844,11.880,1.2130,1.6260,1.0000,1.4620,0.25000
"2022-05-01 02:30:00",257845,11.870,1.2160,1.5540,1.0000,1.4650,0.25000
"2022-05-01 02:45:00",257846,11.870,1.2130,1.4820,1.0000,1.4630,0.25000
"2022-05-01 03:00:00",257847,11.870,1.2120,1.4160,1.0000,1.4620,0.25000
"2022-05-01 03:15:00",257848,11.870,1.2150,1.3480,1.0000,1.4640,0.25000
"2022-05-01 03:30:00",257849,11.870,1.2090,1.2820,1.0000,1.4590,0.25000
"2022-05-01 03:45:00",257850,11.870,1.2050,1.2200,1.0000,1.4550,0.25000
"2022-05-01 04:00:00",257851,11.870,1.2050,1.1570,1.0000,1.4540,0.25000
"2022-05-01 04:15:00",257852,11.870,1.2040,1.0930,1.0000,1.4540,0.25000
"2022-05-01 04:30:00",257853,11.870,1.1990,1.0310,1.0000,1.4490,0.25000
"2022-05-01 04:45:00",257854,11.870,1.1950,0.96900,1.0000,1.4450,0.25000
"2022-05-01 05:00:00",257855,11.870,1.1990,0.90900,1.0000,1.4490,0.25000
"2022-05-01 05:15:00",257856,11.870,1.1910,0.84600,1.0000,1.4410,0.25000
"2022-05-01 05:30:00",257857,11.870,1.1930,0.78400,1.0000,1.4420,0.25000
"2022-05-01 05:45:00",257858,11.870,1.1920,0.72400,1.0000,1.4410,0.25000
"2022-05-01 06:00:00",257859,11.860,1.1890,0.65900,1.0000,1.4390,0.25000
"2022-05-01 06:15:00",257860,11.870,1.1820,0.60000,1.0000,1.4320,0.25000
"2022-05-01 06:30:00",257861,11.860,1.1850,0.54400,1.0000,1.4340,0.25000
"2022-05-01 06:45:00",257862,11.860,1.1830,0.49100,1.0000,1.4330,0.25000
"2022-05-01 07:00:00",257863,11.860,1.1790,0.44500,1.0000,1.4290,0.25000
"2022-05-01 07:15:00",257864,11.860,1.1720,0.40700,1.0000,1.4220,0.25000
"2022-05-01 07:30:00",257865,11.860,1.1720,0.38100,1.0000,1.4220,0.25000
"2022-05-01 07:45:00",257866,11.860,1.1710,0.36700,1.0000,1.4210,0.25000
"2022-05-01 08:00:00",257867,11.860,1.1650,0.37100,1.0000,1.4140,0.25000
"2022-05-01 08:15:00",257868,11.860,1.1620,0.39700,1.0000,1.4110,0.25000
"2022-05-01 08:30:00",257869,11.860,1.1670,0.43600,1.0000,1.4170,0.25000
"2022-05-01 08:45:00",257870,11.860,1.1590,0.49200,1.0000,1.4090,0.25000
"2022-05-01 09:00:00",257871,11.860,1.1670,0.57000,1.0000,1.4160,0.25000
"2022-05-01 09:15:00",257872,11.870,1.1690,0.66600,1.0000,1.4180,0.25000
"2022-05-01 09:30:00",257873,11.870,1.1730,0.78800,1.0000,1.4230,0.25000
"2022-05-01 09:45:00",257874,11.870,1.1810,0.95100,1.0000,1.4310,0.25000
"2022-05-01 10:00:00",257875,11.880,1.1790,1.1030,1.0000,1.4290,0.25000
"2022-05-01 10:15:00",257876,11.880,1.1600,1.2930,1.0000,1.4100,0.25000
"2022-05-01 10:30:00",257877,11.880,1.1640,1.5040,1.0000,1.4130,0.25000
"2022-05-01 10:45:00",257878,11.890,1.1630,1.7460,1.0000,1.4130,0.25000
"2022-05-01 11:00:00",257879,11.890,1.1600,1.9920,1.0000,1.4100,0.25000
"2022-05-01 11:15:00",257880,11.890,1.1570,2.2510,1.0000,1.4070,0.25000
"2022-05-01 11:30:00",257881,11.890,1.1630,2.5210,1.0000,1.4130,0.25000
"2022-05-01 11:45:00",257882,11.890,1.1580,2.8210,1.0000,1.4070,0.25000
"2022-05-01 12:00:00",257883,11.900,1.1560,3.1400,1.0000,1.4050,0.25000
"2022-05-01 12:15:00",257884,11.890,1.1580,3.4730,1.0000,1.4080,0.25000
"2022-05-01 12:30:00",257885,11.900,1.1540,3.8270,1.0000,1.4040,0.25000
"2022-05-01 12:45:00",257886,11.900,1.1570,4.1710,1.0000,1.4060,0.25000
"2022-05-01 13:00:00",257887,11.900,1.1480,4.5340,1.0000,1.3970,0.25000
"2022-05-01 13:15:00",257888,11.900,1.1600,4.9000,1.0000,1.4100,0.25000
"2022-05-01 13:30:00",257889,11.900,1.1520,5.2690,1.0000,1.4020,0.25000
"2022-05-01 13:45:00",257890,11.910,1.1550,5.6160,1.0000,1.4050,0.25000
"2022-05-01 14:00:00",257891,11.910,1.1560,5.9670,1.0000,1.4060,0.25000
"2022-05-01 14:15:00",257892,11.910,1.1590,6.2780,1.0000,1.4080,0.25000
"2022-05-01 14:30:00",257893,11.920,1.1630,6.5640,1.0000,1.4120,0.25000
"2022-05-01 14:45:00",257894,11.920,1.1650,6.8210,1.0000,1.4150,0.25000
"2022-05-01 15:00:00",257895,11.920,1.1680,7.0520,1.0000,1.4180,0.25000
"2022-05-01 15:15:00",257896,11.920,1.1690,7.2400,1.0000,1.4190,0.25000
"2022-05-01 15:30:00",257897,11.920,1.1800,7.3990,1.0000,1.4290,0.25000
"2022-05-01 15:45:00",257898,11.920,1.1850,7.5220,1.0000,1.4340,0.25000
"2022-05-01 16:00:00",257899,11.920,1.1910,7.6100,1.0000,1.4410,0.25000
"2022-05-01 16:15:00",257900,11.920,1.2000,7.6610,1.0000,1.4500,0.25000
"2022-05-01 16:30:00",257901,11.920,1.2080,7.6690,1.0000,1.4580,0.25000
"2022-05-01 16:45:00",257902,11.930,1.2180,7.6530,1.0000,1.4680,0.25000
"2022-05-01 17:00:00",257903,11.930,1.2260,7.6030,1.0000,1.4750,0.25000
"2022-05-01 17:15:00",257904,11.930,1.2340,7.5250,1.0000,1.4830,0.25000
"2022-05-01 17:30:00",257905,11.930,1.2410,7.4110,1.0000,1.4900,0.25000
"2022-05-01 17:45:00",257906,11.930,1.2490,7.2840,1.0000,1.4980,0.25000
"2022-05-01 18:00:00",257907,11.930,1.2500,7.1490,1.0000,1.5000,0.25000
"2022-05-01 18:15:00",257908,11.920,1.2630,7.0000,1.0000,1.5130,0.25000
"2022-05-01 18:30:00",257909,11.930,1.2720,6.8370,1.0000,1.5210,0.25000
"2022-05-01 18:45:00",257910,11.930,1.2760,6.6830,1.0000,1.5260,0.25000
"2022-05-01 19:00:00",257911,11.930,1.2790,6.5110,1.0000,1.5280,0.25000
"2022-05-01 19:15:00",257912,11.920,1.2810,6.3360,1.0000,1.5300,0.25000
"2022-05-01 19:30:00",257913,11.920,1.2800,6.1050,1.0000,1.5300,0.25000
"2022-05-01 19:45:00",257914,11.920,1.2930,5.8780,1.0000,1.5430,0.25000
"2022-05-01 20:00:00",257915,11.920,1.2980,5.6570,1.0000,1.5480,0.25000
"2022-05-01 20:15:00",257916,11.910,1.2980,5.4410,1.0000,1.5480,0.25000
"2022-05-01 20:30:00",257917,11.910,1.2940,5.2190,1.0000,1.5440,0.25000
"2022-05-01 20:45:00",257918,11.910,1.2980,5.0010,1.0000,1.5470,0.25000
"2022-05-01 21:00:00",257919,11.910,1.2960,4.7890,1.0000,1.5450,0.25000
"2022-05-01 21:15:00",257920,11.910,1.3000,4.5800,1.0000,1.5500,0.25000
"2022-05-01 21:30:00",257921,11.900,1.3040,4.3740,1.0000,1.5540,0.25000
"2022-05-01 21:45:00",257922,11.900,1.3040,4.1740,1.0000,1.5540,0.25000
"2022-05-01 22:00:00",257923,11.900,1.2970,3.9660,1.0000,1.5460,0.25000
"2022-05-01 22:15:00",257924,11.900,1.2960,3.7720,1.0000,1.5460,0.25000
"2022-05-01 22:30:00",257925,11.890,1.2940,3.5840,1.0000,1.5430,0.25000
"2022-05-01 22:45:00",257926,11.900,1.2890,3.3980,1.0000,1.5380,0.25000
"2022-05-01 23:00:00",257927,11.900,1.2840,3.2190,1.0000,1.5340,0.25000
"2022-05-01 23:15:00",257928,11.890,1.2860,3.0480,1.0000,1.5360,0.25000
"2022-05-01 23:30:00",257929,11.890,1.2830,2.8840,1.0000,1.5330,0.25000
"2022-05-01 23:45:00",257930,11.890,1.2840,2.7250,1.0000,1.5330,0.25000
"2022-05-02 00:00:00",257931,11.890,1.2820,2.5770,1.0000,1.5310,0.25000
"2022-05-02 00:15:00",257932,11.890,1.2830,2.4370,1.0000,1.5330,0.25000
"2022-05-02 00:30:00",257933,11.880,1.2800,2.3110,1.0000,1.5290,0.25000
"2022-05-02 00:45:00",257934,11.880,1.2760,2.1890,1.0000,1.5260,0.25000
"2022-05-02 01:00:00",257935,11.880,1.2720,2.0680,1.0000,1.5220,0.25000
"2022-05-02 01:15:00",257936,11.880,1.2800,1.9590,1.0000,1.5300,0.25000
"2022-05-02 01:30:00",257937,11.880,1.2650,1.8540,1.0000,1.5150,0.25000
"2022-05-02 01:45:00",257938,11.880,1.2580,1.7550,1.0000,1.5080,0.25000
"2022-05-02 02:00:00",257939,11.880,1.2650,1.6590,1.0000,1.5150,0.25000
"2022-05-02 02:15:00",257940,11.870,1.2650,1.5680,1.0000,1.5140,0.25000
"2022-05-02 02:30:00",257941,11.870,1.2610,1.4820,1.0000,1.5110,0.25000
"2022-05-02 02:45:00",257942,11.870,1.2590,1.4000,1.0000,1.5090,0.25000
"2022-05-02 03:00:00",257943,11.870,1.2550,1.3210,1.0000,1.5050,0.25000
"2022-05-02 03:15:00",257944,11.870,1.2570,1.2450,1.0000,1.5070,0.25000
"2022-05-02 03:30:00",257945,11.870,1.2460,1.1750,1.0000,1.4960,0.25000
"2022-05-02 03:45:00",257946,11.870,1.2490,1.1080,1.0000,1.4990,0.25000
"2022-05-02 04:00:00",257947,11.870,1.2430,1.0420,1.0000,1.4930,0.25000
"2022-05-02 04:15:00",257948,11.870,1.2460,0.97700,1.0000,1.4950,0.25000
"2022-05-02 04:30:00",257949,11.870,1.2390,0.91200,1.0000,1.4880,0.25000
"2022-05-02 04:45:00",257950,11.870,1.2380,0.84800,1.0000,1.4880,0.25000
"2022-05-02 05:00:00",257951,11.870,1.2430,0.79100,1.0000,1.4920,0.25000
"2022-05-02 05:15:00",257952,11.870,1.2430,0.73800,1.0000,1.4930,0.25000
"2022-05-02 05:30:00",257953,11.870,1.2320,0.68500,1.0000,1.4820,0.25000
"2022-05-02 05:45:00",257954,11.860,1.2270,0.63600,1.0000,1.4770,0.25000
"2022-05-02 06:00:00",257955,11.860,1.2300,0.58600,1.0000,1.4790,0.25000
"2022-05-02 06:15:00",257956,11.860,1.2290,0.53900,1.0000,1.4790,0.25000
"2022-05-02 06:30:00",257957,11.860,1.2210,0.49600,1.0000,1.4710,0.25000
"2022-05-02 06:45:00",257958,11.860,1.2140,0.45900,1.0000,1.4630,0.25000
"2022-05-02 07:00:00",257959,11.860,1.2120,0.42700,1.0000,1.4620,0.25000
"2022-05-02 07:15:00",257960,11.860,1.2080,0.39800,1.0000,1.4580,0.25000
"2022-05-02 07:30:00",257961,11.860,1.2060,0.37400,1.0000,1.4550,0.25000
"2022-05-02 07:45:00",257962,11.860,1.2160,0.35900,1.0000,1.4660,0.25000
"2022-05-02 08:00:00",257963,11.860,1.2100,0.36000,1.0000,1.4600,0.25000
"2022-05-02 08:15:00",257964,11.860,1.2090,0.37000,1.0000,1.4580,0.25000
"2022-05-02 08:30:00",257965,11.860,1.2050,0.39200,1.0000,1.4540,0.25000
"2022-05-02 08:45:00",257966,11.860,1.2050,0.44800,1.0000,1.4550,0.25000
"2022-05-02 09:00:00",257967,11.860,1.2020,0.55600,1.0000,1.4510,0.25000
"2022-05-02 09:15:00",257968,11.870,1.2040,0.69900,1.0000,1.4540,0.25000
"2022-05-02 09:30:00",257969,11.870,1.2090,0.84700,1.0000,1.4590,0.25000
"2022-05-02 09:45:00",257970,11.870,1.2210,1.0130,1.0000,1.4700,0.25000
"2022-05-02 10:00:00",257971,11.870,1.2230,1.1640,1.0000,1.4730,0.25000
"2022-05-02 10:15:00",257972,11.880,1.2070,1.3440,1.0000,1.4560,0.25000
"2022-05-02 10:30:00",257973,11.880,1.2120,1.5540,1.0000,1.4610,0.25000
"2022-05-02 10:45:00",257974,11.880,1.2090,1.7840,1.0000,1.4580,0.25000
"2022-05-02 11:00:00",257975,11.890,1.2040,2.0380,1.0000,1.4540,0.25000
"2022-05-02 11:15:00",257976,11.890,1.2060,2.2990,1.0000,1.4560,0.25000
"2022-05-02 11:30:00",257977,11.890,1.2080,2.5880,1.0000,1.4580,0.25000
"2022-05-02 11:45:00",257978,11.890,1.2050,2.9010,1.0000,1.4540,0.25000
"2022-05-02 12:00:00",257979,11.900,1.2010,3.2270,1.0000,1.4510,0.25000
"2022-05-02 12:15:00",257980,11.890,1.1960,3.5670,1.0000,1.4460,0.25000
"2022-05-02 12:30:00",257981,11.900,1.1950,3.9170,1.0000,1.4450,0.25000
"2022-05-02 12:45:00",257982,11.900,1.1960,4.2600,1.0000,1.4450,0.25000
"2022-05-02 13:00:00",257983,11.900,1.1920,4.6190,1.0000,1.4410,0.25000
"2022-05-02 13:15:00",257984,11.900,1.1950,4.9750,1.0000,1.4450,0.25000
"2022-05-02 13:30:00",257985,11.900,1.1900,5.3400,1.0000,1.4400,0.25000
"2022-05-02 13:45:00",257986,11.900,1.1940,5.6850,1.0000,1.4440,0.25000
"2022-05-02 14:00:00",257987,11.900,1.2010,6.0260,1.0000,1.4500,0.25000
"2022-05-02 14:15:00",257988,11.900,1.2110,6.3330,1.0000,1.4610,0.25000
"2022-05-02 14:30:00",257989,11.900,1.2080,6.5930,1.0000,1.4580,0.25000
"2022-05-02 14:45:00",257990,11.910,1.2110,6.8320,1.0000,1.4600,0.25000
"2022-05-02 15:00:00",257991,11.910,1.2180,7.0400,1.0000,1.4670,0.25000
"2022-05-02 15:15:00",257992,11.910,1.2230,7.2180,1.0000,1.4720,0.25000
"2022-05-02 15:30:00",257993,11.910,1.2300,7.3590,1.0000,1.4800,0.25000
"2022-05-02 15:45:00",257994,11.920,1.2380,7.4290,1.0000,1.4880,0.25000
"2022-05-02 16:00:00",257995,11.910,1.2440,7.4730,1.0000,1.4940,0.25000
"2022-05-02 16:15:00",257996,11.920,1.2560,7.5040,1.0000,1.5060,0.25000
"2022-05-02 16:30:00",257997,11.910,1.2570,7.4860,1.0000,1.5070,0.25000
"2022-05-02 16:45:00",257998,11.920,1.2790,7.4330,1.0000,1.5290,0.25000
"2022-05-02 17:00:00",257999,11.920,1.2800,7.3430,1.0000,1.5290,0.25000
"2022-05-02 17:15:00",258000,11.920,1.2920,7.2180,1.0000,1.5410,0.25000
"2022-05-02 17:30:00",258001,11.920,1.2920,7.0780,1.0000,1.5420,0.25000
"2022-05-02 17:45:00",258002,11.920,1.3000,6.9060,1.0000,1.5500,0.25000
"2022-05-02 18:00:00",258003,11.920,1.3130,6.7280,1.0000,1.5630,0.25000
"2022-05-02 18:15:00",258004,11.920,1.3180,6.5370,1.0000,1.5680,0.25000
"2022-05-02 18:30:00",258005,11.920,1.3310,6.3410,1.0000,1.5810,0.25000
"2022-05-02 18:45:00",258006,11.910,1.3330,6.1390,1.0000,1.5830,0.25000
"2022-05-02 19:00:00",258007,11.900,1.3350,5.9510,1.0000,1.5840,0.25000
"2022-05-02 19:15:00",258008,11.910,1.3460,5.7470,1.0000,1.5950,0.25000
"2022-05-02 19:30:00",258009,11.910,1.3500,5.5460,1.0000,1.5990,0.25000
"2022-05-02 19:45:00",258010,11.910,1.3380,5.3320,1.0000,1.5880,0.25000
"2022-05-02 20:00:00",258011,11.900,1.3520,5.1290,1.0000,1.6010,0.25000
"2022-05-02 20:15:00",258012,11.900,1.3540,4.9410,1.0000,1.6040,0.25000
"2022-05-02 20:30:00",258013,11.900,1.3440,4.7530,1.0000,1.5940,0.25000
"2022-05-02 20:45:00",258014,11.900,1.3530,4.5690,1.0000,1.6030,0.25000
"2022-05-02 21:00:00",258015,11.900,1.3500,4.3830,1.0000,1.5990,0.25000
"2022-05-02 21:15:00",258016,11.890,1.3520,4.2020,1.0000,1.6020,0.25000
"2022-05-02 21:30:00",258017,11.900,1.3530,4.0250,1.0000,1.6020,0.25000
"2022-05-02 21:45:00",258018,11.890,1.3450,3.8400,1.0000,1.5950,0.25000
"2022-05-02 22:00:00",258019,11.890,1.3490,3.6520,1.0000,1.5990,0.25000
"2022-05-02 22:15:00",258020,11.890,1.3460,3.4700,1.0000,1.5960,0.25000
"2022-05-02 22:30:00",258021,11.890,1.3480,3.2940,1.0000,1.5980,0.25000
"2022-05-02 22:45:00",258022,11.890,1.3420,3.1170,1.0000,1.5920,0.25000
"2022-05-02 23:00:00",258023,11.890,1.3340,2.9510,1.0000,1.5840,0.25000
"2022-05-02 23:15:00",258024,11.880,1.3390,2.7890,1.0000,1.5890,0.25000
"2022-05-02 23:30:00",258025,11.880,1.3390,2.6360,1.0000,1.5890,0.25000
"2022-05-02 23:45:00",258026,11.880,1.3300,2.4950,1.0000,1.5790,0.25000
"2022-05-03 00:00:00",258027,11.880,1.3290,2.3630,1.0000,1.5780,0.25000
"2022-05-03 00:15:00",258028,11.880,1.3300,2.2420,1.0000,1.5800,0.25000
"2022-05-03 00:30:00",258029,11.870,1.3280,2.1240,1.0000,1.5770,0.25000
"2022-05-03 00:45:00",258030,11.870,1.3250,2.0170,1.0000,1.5750,0.25000
"2022-05-03 01:00:00",258031,11.870,1.3190,1.9110,1.0000,1.5690,0.25000
"2022-05-03 01:15:00",258032,11.870,1.3140,1.8090,1.0000,1.5640,0.25000
"2022-05-03 01:30:00",258033,11.870,1.3140,1.7160,1.0000,1.5640,0.25000
"2022-05-03 01:45:00",258034,11.870,1.3080,1.6290,1.0000,1.5580,0.25000
"2022-05-03 02:00:00",258035,11.870,1.3040,1.5390,1.0000,1.5540,0.25000
"2022-05-03 02:15:00",258036,11.870,1.2930,1.4560,1.0000,1.5430,0.25000
"2022-05-03 02:30:00",258037,11.870,1.2990,1.3700,1.0000,1.5490,0.25000
"2022-05-03 02:45:00",258038,11.870,1.2990,1.2940,1.0000,1.5490,0.25000
"2022-05-03 03:00:00",258039,11.860,1.3000,1.2200,1.0000,1.5500,0.25000
"2022-05-03 03:15:00",258040,11.860,1.3010,1.1500,1.0000,1.5510,0.25000
"2022-05-03 03:30:00",258041,11.860,1.2900,1.0770,1.0000,1.5400,0.25000
"2022-05-03 03:45:00",258042,11.860,1.2930,1.0090,1.0000,1.5430,0.25000
"2022-05-03 04:00:00",258043,11.860,1.2900,0.94100,1.0000,1.5400,0.25000
"2022-05-03 04:15:00",258044,11.860,1.2790,0.87700,1.0000,1.5280,0.25000
"2022-05-03 04:30:00",258045,11.860,1.2790,0.81400,1.0000,1.5290,0.25000
"2022-05-03 04:45:00",258046,11.860,1.2810,0.75200,1.0000,1.5310,0.25000
"2022-05-03 05:00:00",258047,11.860,1.2760,0.69300,1.0000,1.5260,0.25000
"2022-05-03 05:15:00",258048,11.860,1.2680,0.63400,1.0000,1.5180,0.25000
"2022-05-03 05:30:00",258049,11.860,1.2750,0.57800,1.0000,1.5240,0.25000
"2022-05-03 05:45:00",258050,11.860,1.2730,0.52200,1.0000,1.5220,0.25000
"2022-05-03 06:00:00",258051,11.850,1.2720,0.47000,1.0000,1.5210,0.25000
"2022-05-03 06:15:00",258052,11.850,1.2620,0.42000,1.0000,1.5120,0.25000
"2022-05-03 06:30:00",258053,11.850,1.2500,0.37600,1.0000,1.5000,0.25000
"2022-05-03 06:45:00",258054,11.850,1.2510,0.33300,1.0000,1.5000,0.25000
"2022-05-03 07:00:00",258055,11.850,1.2430,0.28800,1.0000,1.4920,0.25000
"2022-05-03 07:15:00",258056,11.850,1.2360,0.25200,1.0000,1.4860,0.25000
"2022-05-03 07:30:00",258057,11.850,1.2420,0.22700,1.0000,1.4910,0.25000
"2022-05-03 07:45:00",258058,11.850,1.2450,0.21800,1.0000,1.4940,0.25000
"2022-05-03 08:00:00",258059,11.850,1.2320,0.23200,1.0000,1.4810,0.25000
"2022-05-03 08:15:00",258060,11.850,1.2360,0.26900,1.0000,1.4860,0.25000
"2022-05-03 08:30:00",258061,11.850,1.2360,0.32600,1.0000,1.4860,0.25000
"2022-05-03 08:45:00",258062,11.850,1.2370,0.40500,1.0000,1.4870,0.25000
"2022-05-03 09:00:00",258063,11.860,1.2340,0.50600,1.0000,1.4840,0.25000
"2022-05-03 09:15:00",258064,11.860,1.2370,0.63000,1.0000,1.4860,0.25000
"2022-05-03 09:30:00",258065,11.860,1.2510,0.78000,1.0000,1.5010,0.25000
"2022-05-03 09:45:00",258066,11.860,1.2510,0.96300,1.0000,1.5010,0.25000
"2022-05-03 10:00:00",258067,11.870,1.2450,1.1510,1.0000,1.4950,0.25000
"2022-05-03 10:15:00",258068,11.870,1.2350,1.3670,1.0000,1.4850,0.25000
"2022-05-03 10:30:00",258069,11.880,1.2280,1.5930,1.0000,1.4780,0.25000
"2022-05-03 10:45:00",258070,11.880,1.2340,1.8380,1.0000,1.4840,0.25000
"2022-05-03 11:00:00",258071,11.880,1.2330,2.0950,1.0000,1.4830,0.25000
"2022-05-03 11:15:00",258072,11.890,1.2290,2.3700,1.0000,1.4790,0.25000
"2022-05-03 11:30:00",258073,11.890,1.2360,2.6730,1.0000,1.4860,0.25000
"2022-05-03 11:45:00",258074,11.890,1.2320,2.9960,1.0000,1.4820,0.25000
"2022-05-03 12:00:00",258075,11.900,1.2280,3.3370,1.0000,1.4780,0.25000
"2022-05-03 12:15:00",258076,11.900,1.2300,3.6830,1.0000,1.4800,0.25000
"2022-05-03 12:30:00",258077,11.900,1.2270,4.0470,1.0000,1.4760,0.25000
"2022-05-03 12:45:00",258078,11.900,1.2220,4.4340,1.0000,1.4710,0.25000
"2022-05-03 13:00:00",258079,11.900,1.2200,4.8190,1.0000,1.4690,0.25000
"2022-05-03 13:15:00",258080,11.900,1.2220,5.1900,1.0000,1.4720,0.25000
"2022-05-03 13:30:00",258081,11.900,1.2200,5.5510,1.0000,1.4700,0.25000
"2022-05-03 13:45:00",258082,11.910,1.2250,5.8920,1.0000,1.4750,0.25000
"2022-05-03 14:00:00",258083,11.910,1.2240,6.2150,1.0000,1.4730,0.25000
"2022-05-03 14:15:00",258084,11.910,1.2270,6.5160,1.0000,1.4770,0.25000
"2022-05-03 14:30:00",258085,11.910,1.2280,6.7980,1.0000,1.4770,0.25000
"2022-05-03 14:45:00",258086,11.920,1.2330,7.0320,1.0000,1.4830,0.25000
"2022-05-03 15:00:00",258087,11.920,1.2460,7.2520,1.0000,1.4950,0.25000
"2022-05-03 15:15:00",258088,11.920,1.2460,7.4390,1.0000,1.4950,0.25000
"2022-05-03 15:30:00",258089,11.920,1.2510,7.5830,1.0000,1.5010,0.25000
"2022-05-03 15:45:00",258090,11.920,1.2640,7.6840,1.0000,1.5140,0.25000
"2022-05-03 16:00:00",258091,11.930,1.2660,7.7570,1.0000,1.5150,0.25000
"2022-05-03 16:15:00",258092,11.920,1.2820,7.7940,1.0000,1.5320,0.25000
"2022-05-03 16:30:00",258093,11.930,1.2860,7.7940,1.0000,1.5350,0.25000
"2022-05-03 16:45:00",258094,11.930,1.3010,7.7460,1.0000,1.5500,0.25000
"2022-05-03 17:00:00",258095,11.930,1.3120,7.6650,1.0000,1.5620,0.25000
"2022-05-03 17:15:00",258096,11.930,1.3230,7.5560,1.0000,1.5730,0.25000
"2022-05-03 17:30:00",258097,11.930,1.3320,7.4260,1.0000,1.5820,0.25000
"2022-05-03 17:45:00",258098,11.930,1.3310,7.2660,1.0000,1.5810,0.25000
